,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
85,4NkEWTs76FplOihc-qyBZQ,4.0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
86,4QC-P82ydY2x2HlXzVVJ0g,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
87,4cHJ1PfvCOsXRHuhzOlnLw,2.5,0,0,0,5,2,0,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
88,4f1zK0LmCcpB-qad0KdlxQ,2.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0
89,4l56EXyCWwPlPXcX9qq-jw,4.0,2,0,1,1,0,2,0,0,0,5,5,2,2,0,2,0,0,4,1,0,1,2,0,0,6,0,27,12,0,0,1,0,4,0,0,0,2,0,0,6,0,3,1,5,0,0,1,0,1,0,2,0,0,9,2,0,1,0,3,3,8,1,5,4,2
90,4svZRamnXS5aFatqggQezA,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
91,4tJiL2mHKO-erM6xoZji9Q,3.5,2,0,1,9,3,2,1,2,0,8,7,1,2,0,0,1,0,11,0,1,5,5,9,1,3,1,45,28,1,0,4,2,7,10,0,1,1,2,6,2,1,0,0,1,0,0,0,6,6,1,0,0,4,14,5,4,0,1,1,4,7,1,4,0,2
92,5-wiVRTpKwhz2wKxNS-JzA,4.0,0,1,0,4,0,5,2,1,0,10,9,3,3,0,0,0,0,6,0,1,0,5,0,0,3,0,33,16,1,0,0,4,0,0,0,0,1,5,4,0,1,3,0,5,0,2,2,0,3,0,3,0,1,1,0,0,3,1,2,2,2,0,2,0,0
93,53-Y3Jw20QV6TeDkRjSyJQ,3.5,0,1,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,11,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,2,2,0,1,0,0
94,59h0SyMyfMoQ988sEsjfEQ,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,1,0,1,0
95,5G-ulG_g_MpcIYlNzaCMmA,3.5,1,0,0,8,0,0,0,2,0,5,0,0,0,2,0,0,0,6,1,0,5,1,0,0,2,0,11,4,0,0,4,5,1,1,1,0,0,0,4,1,0,1,0,5,0,0,0,0,0,2,0,0,1,0,0,0,3,0,1,1,2,0,3,2,0
96,5HjmnWOtBYAYW-jjdZ3aKA,3.0,3,3,2,4,2,5,13,2,3,13,10,3,3,1,0,1,0,18,9,4,2,11,2,6,11,0,60,43,5,0,4,6,1,4,4,0,3,4,20,12,2,3,0,6,0,3,2,0,2,6,2,0,2,1,0,10,1,1,5,2,5,2,4,1,2
97,5MXNeLctex2NmVZHnSvIvg,4.0,1,0,1,0,4,4,5,0,0,3,0,0,0,0,1,0,0,4,0,0,2,0,0,0,2,1,15,23,0,0,0,0,0,5,0,1,2,0,5,0,0,2,0,2,0,0,1,1,0,4,0,0,1,3,2,0,0,3,1,2,1,0,2,0,0
98,5OV1bavavdsYyfeBRNiOeA,3.5,1,1,1,4,0,4,3,3,0,3,3,0,1,3,1,0,3,20,5,1,4,1,1,1,12,1,39,34,0,0,4,2,5,5,0,2,9,1,14,5,11,2,0,8,0,0,3,2,4,1,0,2,1,0,0,2,2,4,2,6,5,1,9,1,0
99,5Oh4E8lTlAHzs4hrjsLFOA,4.0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,5Rga-U1cPfKHCFAPRg7FOw,3.0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0
101,5U6eSspKyHyaT7jAYpgWTw,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,2,0,1,0,0
102,5X1stJTur_paJFZ9TTuNIw,2.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
103,5Y18eps2VRmnXaBgzoKW_A,3.0,0,0,0,1,2,0,2,0,0,7,2,0,0,1,0,0,0,0,4,0,0,5,0,0,1,0,22,5,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,1,0,1,4,0,3,2,0
104,5b8x_kMnx_r_1_UOyD_poQ,2.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,5cWPgytHCuPq0poBz7r5sw,3.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
106,5dFz332M4vPK9k5gbx90aQ,4.0,0,0,0,1,2,2,2,0,0,2,4,0,0,1,0,0,0,5,0,0,0,1,0,0,4,0,5,10,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,27,0,3,0,1,0,0
107,5fmhGouEy_7WLloRyXRyUg,3.5,0,0,0,8,4,2,2,1,0,8,0,1,0,0,1,0,0,2,0,1,1,3,0,0,1,0,29,16,0,0,4,1,0,1,0,1,0,3,9,2,0,1,0,1,0,0,0,0,1,7,1,1,0,1,0,3,0,1,0,2,9,0,3,2,1
108,5lMgsMFb1hAmP6YTCzBAcw,4.0,0,0,1,8,0,2,1,0,1,5,9,2,0,1,0,0,0,9,2,0,1,1,3,0,8,1,11,23,2,0,0,1,8,1,0,2,2,5,0,0,0,5,1,3,0,0,0,1,0,1,0,1,0,1,1,1,0,0,2,3,1,7,4,1,0
109,5nMvlKW5n2-O0tT44DYnDQ,4.5,0,0,0,4,0,3,1,0,0,4,2,0,0,1,0,0,0,7,2,0,2,0,2,0,2,0,3,12,0,0,1,0,2,0,0,0,4,1,2,1,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,3,0,5,6,4,2,0
110,6MAxxiW4ypEG4XtCyp9U7A,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
111,6OLwyulRuqgghzYBa2TabQ,3.0,0,1,0,0,1,1,0,0,0,2,2,0,0,2,0,0,0,1,1,0,2,1,2,1,1,0,8,6,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,1,3,3,0,0,0,1,0,2,0,0,1,1,1,0,0,0,1
112,6_2fCtQLEVXJgbKLnTZaXg,4.0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,6_I6OKHIGpLuBdvnqtDuog,4.0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,4,1,1,2,0,8,21,0,0,1,4,0,1,0,0,0,1,1,2,0,0,0,7,0,0,2,0,2,6,0,0,0,3,0,0,2,3,1,0,2,0,0,0,1
114,6b5RLz7szHcSTGKjvKWR_w,4.0,0,1,0,0,2,4,2,0,0,23,9,0,0,0,1,0,0,6,0,0,0,0,1,0,2,0,25,22,0,0,3,2,0,0,0,1,1,1,4,0,2,0,4,1,0,1,0,0,1,3,2,1,0,8,0,0,3,0,0,3,2,0,5,3,0
115,6hKY8sj-ikAQdzrkrBcvuQ,4.0,0,2,0,8,0,10,7,1,0,3,8,1,4,2,0,0,0,14,8,1,7,6,0,1,8,0,53,59,7,0,4,1,3,1,1,2,4,0,16,2,4,1,0,22,0,2,1,0,3,10,0,0,0,12,0,3,2,5,28,9,12,3,17,1,0
116,6ijZO9TWdl6lTLqe5G5XWA,2.0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,6urPcMO1PMEMhaC0ToNj1A,4.5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,6zm33qiJAMtjMSXGlfIFKA,2.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,729grSa1Wsn-hfv7D5uOxg,4.5,0,0,0,3,0,1,0,2,0,20,1,0,0,0,0,1,0,2,0,0,0,4,0,0,1,1,9,14,0,0,1,0,1,0,0,0,3,3,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,15,0,0,1,0
120,72s7cTvPgI_meydNhX-JMA,3.5,2,1,0,2,2,8,3,1,0,8,4,1,3,0,2,0,0,9,3,0,3,1,3,4,4,0,61,35,4,0,6,3,2,1,0,3,0,0,9,5,2,0,0,10,0,0,1,0,9,3,0,0,7,9,0,2,6,0,1,4,7,0,1,1,0
121,766an49Zcv1u6IR2jCx2SA,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0
122,78g3rIFPysoo2SockVvi6A,3.5,0,0,0,1,0,6,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,3,1,0,3,0,0
123,7ADjU1ZmRfUeMebjbYU3kw,3.5,0,3,1,9,4,2,2,1,3,4,7,5,0,0,0,1,0,8,9,0,6,7,2,3,3,3,67,43,1,2,7,11,3,5,2,3,17,2,23,10,2,1,1,2,0,1,5,1,3,2,0,3,5,3,0,2,6,7,4,2,5,5,8,3,2
124,7Av7uSgowKNGQtnxWxcKxg,3.5,0,0,0,5,1,2,2,1,0,8,2,1,0,0,0,0,0,4,0,0,2,1,0,1,3,0,10,8,0,1,0,1,0,6,1,1,0,1,2,1,0,0,0,1,0,0,1,0,1,3,2,0,1,3,0,0,3,0,0,1,3,0,3,1,1
125,7B-xM_3t9NKebmkEodw3CQ,3.5,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,7E0tPi6orufb_bLKvlSnMw,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,7KB_fvSCGJQfq0rFl4_ecg,3.5,0,0,0,2,2,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
128,7Lgle1Ue5f8TT64w3drPag,2.5,0,1,0,0,0,0,1,2,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,17,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
129,7NhLscBs-Cj2DfPyVdGrqg,3.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
130,7OmKrIbaIn_Dt9C1HInnVw,4.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
131,7QA9AjMvylQLMButvmoqnA,2.5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7ULRdJfVo2-Og5ZoGOECFg,3.5,1,5,1,4,2,1,2,1,1,1,7,0,1,1,0,0,0,9,6,0,2,1,1,1,3,2,28,25,4,1,6,4,1,1,2,1,2,5,12,2,2,0,0,1,0,1,0,0,0,1,0,0,3,7,1,2,1,1,0,1,1,0,4,3,0
133,7WAeeunp2p8sSq44_TMxtA,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,7dD33tgzQ4S1vfd21dv5Eg,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
135,7j4JCwpULz9oYb2eQb2dNg,2.5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
136,7jAkIb39KKKvbAo5dc6ZgA,4.0,1,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,4,0,0,0,1,1,0,6,0,13,5,1,0,0,2,0,3,0,0,0,0,3,1,0,0,0,1,0,2,0,2,1,0,0,0,0,4,0,1,0,0,1,1,0,1,2,0,0
137,7xHbnGo4MXFkBm6gYSu_xg,3.5,5,4,2,11,5,4,5,3,0,15,9,3,2,2,2,3,0,13,1,0,6,16,0,6,7,4,122,64,2,3,13,1,12,14,1,3,5,8,27,11,1,1,0,11,0,2,2,2,11,16,2,1,4,16,6,8,3,5,12,13,20,1,21,4,3
138,7yjfcioE9qMhrk-zlKu0RQ,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,80544c9_y63PfEi9DgjtoA,2.0,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0
140,815I4_qtNd9Whd5joLZhAQ,2.0,0,2,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,1,0,2,0,0,1,7,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
141,88Mq2edCXyXRtjmY_Vkarg,3.5,1,1,0,4,0,2,12,0,0,5,5,1,0,2,0,0,0,10,4,0,2,2,6,0,0,0,15,16,0,0,7,3,3,5,0,3,0,0,2,1,3,4,0,2,0,0,0,0,0,2,2,0,5,2,1,6,1,1,0,1,1,0,1,3,0
142,8995N0iamENbaMr6lKcqUw,4.0,0,0,0,2,2,1,0,0,0,5,1,0,0,0,0,0,0,1,2,0,1,7,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0
143,8CjI8nebSDB5aINJc3dLwA,4.0,0,0,0,2,1,2,0,0,0,2,0,2,0,0,1,0,0,5,0,0,1,0,0,1,0,1,7,2,0,0,1,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0
144,8FD2hj952ehzFskvnQ9AJw,3.5,1,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,6,2,0,1,1,3,1,4,0,8,8,0,0,0,0,0,2,0,0,3,1,4,0,0,0,0,2,0,0,1,0,2,1,1,0,3,2,0,3,0,1,0,1,3,0,2,2,0
145,8LtLZER8PiJsD8itophWgA,1.5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,8UPbuIL9jVSWkGvC47b2Zw,3.5,0,0,0,3,0,0,1,0,0,3,7,1,0,0,0,0,0,3,2,0,0,4,2,0,2,1,9,10,0,0,0,0,1,3,0,0,0,0,5,0,1,0,1,5,0,0,1,0,5,0,2,0,0,5,0,0,2,1,3,0,6,0,2,1,0
147,8mbKCukydyekK0d4ZHVI0A,3.5,0,1,1,1,0,4,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,0,1,5,2,0,25,9,0,0,4,1,0,8,0,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,2,0,0,2,5,5,0,3,1,0
148,8mpIro7yAzGIlFZ4oVowBA,3.5,0,0,0,3,0,0,0,0,0,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,9,17,0,0,2,0,0,1,0,0,1,1,2,3,4,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
149,8n6rB_miqJnUx6fMrweY_Q,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
150,8qNOI6Q1-rJrvWWD5Btz6w,3.0,0,0,2,1,2,3,3,0,0,7,4,2,2,0,0,0,0,8,4,0,0,3,1,0,2,0,28,6,0,1,1,0,0,1,2,2,7,0,5,0,4,0,0,1,0,1,0,2,1,2,0,0,4,0,1,0,0,0,5,2,5,2,7,0,1
151,8xrwjD-Udv7cm_emVcVo3A,3.0,3,5,1,8,3,8,17,1,0,33,13,1,1,0,3,0,0,17,4,4,2,16,1,9,8,0,49,36,1,1,2,3,5,27,2,3,0,5,8,2,3,6,1,13,0,3,2,3,8,5,2,6,0,4,1,4,1,1,46,13,7,5,13,4,2
152,9-S67d5VyVbYN1bWcZFb6g,3.0,0,2,0,0,9,0,8,0,0,2,5,1,0,0,0,0,0,2,1,0,1,0,2,2,2,0,27,10,0,0,3,0,2,0,0,2,4,0,12,2,1,0,0,0,0,0,1,3,3,0,0,0,6,1,0,0,0,1,0,3,0,0,5,0,0
153,96a54JDbOU6YKFWzur98sA,2.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,96puuUqlMC8INO36uLi0ag,3.5,0,0,1,1,2,4,3,1,0,6,5,2,0,1,0,6,1,7,4,0,2,1,1,0,3,0,14,19,2,1,10,1,0,2,0,3,1,1,7,0,1,1,0,0,0,0,1,0,2,7,2,1,6,3,0,9,0,2,0,3,4,1,4,4,3
155,96trsoEBDzmH-FDiVw4clg,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,9DnHnAbd5sciiBHrQs7DJA,3.5,2,0,0,1,4,5,2,0,0,3,2,0,0,0,0,0,0,1,2,0,2,5,0,0,5,0,9,10,2,0,2,0,0,2,0,3,0,2,5,0,0,0,2,1,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,6,2,0,2,0,0
157,9HD224rVyahrfg9SNe5SVg,2.0,1,0,1,2,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0
158,9OgQv2RAF9X1-uEnR78ZAA,1.5,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
159,9WTeG-SK2-_Ets4NtRkqMw,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,9ZG39nbjc4qmK5Zn64Ocig,3.5,0,0,2,1,0,0,0,1,0,1,2,2,3,0,0,0,0,0,1,1,0,0,2,0,4,0,11,2,0,0,1,1,0,12,0,0,0,4,3,0,0,0,0,0,0,1,0,4,0,1,3,0,0,1,2,0,0,0,1,3,6,0,0,0,0
161,9_B3nY3KlHW1WDvOeMk9GA,4.5,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,16,3,1,0,0,2,1,2,0,0,0,4,0,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
162,9eeOPBfiQ7ThdauEcivYkw,3.5,2,1,0,0,0,1,4,1,0,2,3,0,2,0,0,0,0,2,0,1,0,2,0,0,0,0,11,7,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0
163,9x1bWbbSgFCMLJlJR8mezQ,4.0,0,0,0,3,4,0,0,0,2,15,1,2,2,0,0,0,0,8,1,0,3,2,1,1,3,0,13,14,1,1,5,2,0,3,2,0,0,1,6,2,1,5,0,5,0,0,1,0,3,2,4,0,1,3,1,3,0,1,0,2,12,2,5,0,0
164,A-FEhlzyCp0E7Ryxqq97fA,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,A-IqLvBfU5Gr_b9HVLETTw,3.0,1,2,1,1,4,2,4,1,0,5,7,1,0,1,0,0,0,5,1,0,1,2,2,1,7,1,38,16,1,0,4,3,1,15,2,7,0,6,6,2,1,1,0,1,0,1,3,0,2,1,2,0,0,6,0,8,1,3,1,7,13,1,7,0,0
166,A0b7qkj-69ikXtcmaVqIMQ,3.5,0,0,0,1,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,7,1,0,0,3,0,3,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
167,AD9b2W2gPZlD8AQHkBIl7w,3.5,1,3,0,1,1,1,0,0,0,4,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,0,0,1,3,0,4,0,2,0,1,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
168,AFaUDCTQ8LC33Nfmb_KWhg,4.0,0,0,0,2,2,1,1,0,0,3,0,1,0,0,0,0,0,3,5,0,3,0,0,0,1,1,10,21,0,0,2,0,1,0,1,0,0,2,5,0,0,0,0,5,0,0,1,2,3,4,2,0,0,1,0,2,5,3,0,3,1,0,5,1,0
169,AKQbrvRBZvU5kB9Ut4gVkg,3.5,2,4,0,24,8,11,6,4,1,27,25,4,1,4,0,2,0,44,7,3,20,15,7,3,40,4,104,118,15,0,17,4,4,3,4,2,9,3,28,15,3,3,3,28,0,2,4,3,8,20,6,1,3,8,1,11,13,3,2,9,11,2,20,7,1
170,AKThbDjd3WRUBOYOLOjb8A,3.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,20,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1,4,0,0,0,0,0,0,0,0
171,AMWMEXmwrODR1X2G3V9Q0A,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
