,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
275,Ef0WLuzSbnSuIKu5i-Z2_g,4.0,1,0,2,0,2,9,1,0,0,3,2,0,1,2,1,0,0,3,2,1,3,1,0,3,1,1,13,17,0,0,1,0,1,0,0,0,1,2,6,0,1,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,1,0,7,4,3,0,1,1,1
276,Eg9CtoXpz4XHugZy1SDeBg,4.5,0,0,0,9,2,6,0,0,0,10,0,0,1,0,1,0,0,2,1,0,0,0,0,0,2,1,13,21,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,6,1,2,1,0,0,0,1,1,0
277,EgW-kEqxP83MlVl06Qn21g,3.0,0,1,1,0,6,7,6,1,1,8,8,6,1,0,0,3,0,4,1,0,0,5,0,3,1,4,29,30,0,0,1,0,0,4,2,0,2,0,12,7,0,3,0,2,0,0,0,0,1,1,1,0,5,1,3,1,0,1,0,1,1,0,6,0,2
278,Eg_M8eeu9SDEdbP7iUmVbQ,3.5,7,8,6,40,27,25,23,10,13,54,35,12,7,8,20,13,1,86,21,16,26,38,12,3,66,16,339,316,38,1,33,9,29,18,10,5,22,8,141,28,22,3,2,46,0,15,16,4,50,41,12,0,21,26,3,35,16,11,17,46,25,13,67,18,5
279,Ei4voH2C7JgCyFmABY_CfA,2.5,2,1,0,0,3,0,2,0,0,1,3,1,0,0,0,1,0,3,0,1,0,0,0,0,2,2,28,16,4,0,3,0,0,1,0,0,1,1,11,5,2,2,0,2,0,0,7,0,5,2,1,1,0,0,0,1,0,2,5,0,1,1,2,0,0
280,EqDPh81h0giWRO4FxskP9A,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,ErcqmJQObybA8bA31xu1BA,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Es0JayHVN_XPn1q5yFtn6g,2.5,3,0,0,2,0,1,1,0,0,3,4,1,0,0,0,2,0,4,0,0,1,0,0,0,0,0,4,3,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,4,1,0
283,F-lfG2IBiICdSxoHYmi-Vg,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
284,F11rn41dsHTz4vmv-xyzAg,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0
285,F8ZdHw7rhyp3FRqQpqQNTg,4.0,0,1,0,6,0,1,0,0,0,4,2,1,0,0,3,2,0,1,0,0,0,2,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,2,0,3,1,0
286,F8_WdEVmUFTU1pTHBgikIg,4.5,1,2,0,11,1,7,0,0,1,7,12,2,4,0,1,2,0,18,0,0,8,10,2,2,22,2,30,39,1,1,1,3,1,2,1,0,3,8,9,4,0,0,1,5,0,0,1,1,7,2,1,1,2,3,0,2,0,1,4,5,3,2,16,6,0
287,FASGv6djZJa3c2LjqdgA6Q,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,FB33W3bwg3ADcIJOcLLz0w,3.5,0,0,0,1,0,2,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,2,15,9,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0
289,FChZqoNWuLZr5Lj28Cq7yg,4.0,0,1,0,5,0,1,3,0,1,9,5,1,2,0,3,0,0,20,0,0,3,0,1,0,10,0,11,31,0,0,3,2,0,2,0,0,2,0,3,4,0,0,0,14,0,0,4,0,1,5,0,0,3,3,3,2,0,1,0,2,3,4,11,2,0
290,FFsG1lhnKz3_xyB2LyCXpg,3.0,0,1,0,0,1,1,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,12,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,5,0,0
291,FJoXrkLaLh76MgHXKdJJFw,4.0,1,0,0,11,2,8,0,0,0,14,7,2,2,0,2,4,0,6,2,0,6,9,1,7,1,8,55,78,0,0,3,0,3,0,0,0,5,0,13,2,4,0,0,2,0,3,3,0,2,9,3,1,0,3,0,2,2,2,8,3,1,1,2,6,2
292,FNcWn4pbCU7QVcV5JqHSRg,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,FV5o9VV0yTU2Kt2bmjlHbA,4.5,0,2,0,3,1,0,1,0,2,3,7,0,0,0,0,0,0,4,0,0,0,2,0,0,4,0,12,15,0,0,3,0,1,1,0,1,2,1,5,2,1,1,1,6,0,0,0,0,0,2,0,1,1,1,0,7,0,1,2,0,2,0,7,0,0
294,FX5hsECTZF4n-vZPRVSXHg,3.5,0,0,1,0,1,3,4,0,0,1,3,2,1,0,0,0,0,2,2,0,2,5,1,0,1,0,4,17,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,3,0,0,2,0,0,0,2,0,1,1,0,0,0,3,1,2,2,1,8,1,0
295,Fbudk6ffw8DlLwKwunilZA,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,Fbycyr3KEjDQ4wO9AStmvQ,3.5,3,4,3,7,2,3,3,0,0,2,7,1,1,0,1,0,0,16,0,1,1,4,6,3,5,0,36,39,1,0,3,3,4,1,2,1,4,2,22,2,6,2,0,9,0,0,3,0,4,5,1,1,5,0,0,9,0,0,5,6,1,1,4,1,1
297,FcXGZFrVPaKfe3wJZibfCw,4.0,3,1,0,4,0,0,1,1,0,7,0,1,0,0,0,0,0,6,0,0,2,3,4,0,3,0,9,14,1,0,0,0,0,1,0,0,5,0,2,1,0,2,1,2,0,1,1,1,0,2,0,0,1,11,0,2,0,0,0,3,0,2,5,2,0
298,Fd25lEnclIwyWlSRgkbRfg,4.0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,13,2,0,4,0,0,0,2,0,18,12,0,0,1,0,1,0,0,1,0,1,1,3,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,3,2,2,5,0,0
299,FgNgBLayRFm6H6Qr66ecbQ,2.5,2,2,0,0,9,6,3,2,0,5,3,1,4,1,1,0,0,4,3,0,4,4,2,8,2,1,30,24,3,0,0,0,1,4,4,5,2,9,8,11,3,0,0,4,0,1,0,1,4,1,1,0,4,2,0,1,7,1,6,3,8,0,3,0,1
300,FgTzITgrmvrZqoHvkTSDzA,3.5,12,10,9,30,33,38,26,3,8,46,29,19,18,5,25,8,0,30,20,1,12,6,6,10,5,21,295,209,8,2,18,16,6,20,6,7,27,5,63,32,23,0,0,25,0,5,11,12,37,23,2,0,27,9,0,31,7,9,28,9,24,5,35,9,8
301,Fh-mO_bD6AuSnJab5r6i0A,3.0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
302,Fr5R5w74Xg7sKMlt4PPtHg,3.5,4,6,3,10,11,15,5,0,0,24,8,4,8,1,2,11,0,13,6,0,9,5,3,0,8,5,112,77,10,1,5,6,7,8,1,5,2,3,36,16,2,0,1,8,0,0,5,8,21,11,4,2,7,13,1,7,2,5,14,14,9,6,13,2,0
303,FuT3Cp-uWLHzMTDi6vnwLQ,3.0,0,0,0,0,4,4,5,2,1,8,6,2,1,0,1,0,0,6,4,0,2,2,0,1,1,0,35,24,1,0,2,4,1,1,0,0,5,0,7,2,4,0,1,1,0,1,3,2,6,4,1,2,7,0,0,3,0,1,1,1,1,2,7,0,2
304,FxdlM_hQbvawncbudVf99g,3.5,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
305,FydAp4DZ6nRgayXW4IbkLg,4.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
306,G2hXfdIKdhI6TVQrXpTnFA,4.0,0,3,2,32,1,7,2,1,16,14,9,4,2,2,10,1,0,30,11,2,6,6,3,2,0,9,46,65,6,0,14,2,4,1,3,3,5,7,16,12,4,3,2,22,0,1,2,0,1,19,3,2,5,12,5,6,3,6,2,16,7,2,26,9,2
307,G4odep174CH2O8nYkaDzoQ,4.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,GAmd3nHx5TInVN26PLZj7g,3.5,0,3,1,5,2,10,1,0,0,6,8,3,2,4,0,1,0,7,3,1,5,2,5,1,3,0,33,29,5,2,2,0,2,1,1,0,1,4,10,2,3,0,2,5,0,4,0,0,2,1,0,2,3,4,1,5,0,2,2,1,3,6,7,0,1
309,GGKesha1RQd21HyzRhj2bA,3.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
310,GN0LE1tKNoT0UeWrUU-cbA,3.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
311,GQevJAnl6DWg80PJuOyX4g,4.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
312,GTx0p6R141T9poHVXOWVYw,3.0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,GUriQoD_GHo6DNJlR1_CrA,4.5,0,0,0,6,0,14,4,0,0,15,1,0,8,0,1,0,0,10,1,0,0,1,0,0,6,3,28,35,0,0,5,1,2,1,1,0,0,2,9,1,0,0,0,2,0,1,0,0,5,2,3,0,0,6,1,14,2,0,0,3,2,0,9,0,0
314,GaErjWbIxxMIQzniXwI9dg,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315,GghMYcxRa-idHDb6kqP4BA,2.5,2,3,0,4,12,5,2,0,0,11,7,3,2,3,3,1,0,1,0,0,1,5,5,0,1,1,50,27,1,0,0,7,2,3,1,0,5,4,13,12,7,0,0,2,0,0,0,2,2,1,0,1,0,0,2,3,0,0,0,0,3,1,12,2,1
316,GhjrBbRIET1SNF9YQ5nBaw,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,H5PdoEWleg9uDU67ZAy6JA,4.5,0,0,0,8,0,7,3,1,2,5,3,0,1,0,5,1,0,11,2,2,0,1,0,5,2,7,8,31,5,0,3,0,0,0,1,1,3,3,13,3,0,0,1,3,0,0,0,2,1,2,0,0,0,3,0,2,0,1,1,2,1,1,11,2,2
318,HG3ROmv3FJZTMJPpThSXOw,4.0,5,10,4,45,4,15,7,3,2,35,27,7,2,3,12,2,0,39,10,2,27,15,3,10,51,14,154,171,21,1,19,10,5,18,3,4,14,6,45,21,10,3,0,30,0,5,6,2,16,24,3,1,18,9,2,14,2,8,13,14,16,3,46,17,4
319,HI6af2H4gZyXszxfYsuloQ,2.5,1,1,1,8,4,2,7,1,1,3,6,0,2,1,0,0,0,3,10,0,1,4,1,1,2,7,33,29,1,0,3,0,4,1,5,2,3,1,13,8,3,0,0,6,0,0,2,3,4,2,2,0,4,3,0,2,3,1,3,2,0,1,7,0,1
320,HKExCPp1uxyQY1jlfYAhkA,3.5,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,1,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,1,0,0,0,3
321,HWmUHzxX3JvXkW3qh0SUng,3.5,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
322,HYiQxzb7HNEbldvJarC6-w,4.0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
323,HYwbHY-srAOoH-t337DpMw,2.0,1,3,1,0,3,0,1,0,0,6,2,1,0,2,0,1,0,1,2,0,0,1,1,0,2,0,14,6,0,0,2,1,2,0,0,0,0,0,11,1,5,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,3,1,0,0
324,H_8tda1KzcDk0McgJ8_isw,2.5,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,6,6,2,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0
325,Ha9J5J_IVc_LQabC3tPLQQ,4.0,0,0,2,1,1,0,1,0,0,2,0,2,0,0,0,0,0,3,1,0,1,0,1,0,1,0,9,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,2,2,2,0,0
326,Hb717wjzx1Q7cVXQo1-u2w,4.0,0,0,0,1,2,0,1,1,0,2,6,0,2,2,0,0,0,5,3,0,0,1,1,2,3,0,4,6,0,1,0,0,0,0,0,0,1,2,4,0,1,0,1,2,0,0,1,0,5,4,0,0,6,0,0,0,0,2,3,2,2,0,4,0,0
327,HgSsIF4PpESGUMu-rNPg0g,3.0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,8,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
328,HjCCyjPiqg_cRMdwEzODUQ,3.5,4,0,0,2,6,3,1,0,0,0,0,1,0,0,2,7,0,3,1,0,2,1,3,7,1,4,27,19,1,0,0,0,2,2,0,1,2,0,5,1,0,0,0,0,0,1,2,1,4,0,0,2,1,1,0,9,0,0,0,1,0,0,5,0,0
329,HnYIhqta4432AsqGBcSlfg,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
330,HoyTNkO1GFNx-FXeK5tD5A,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
331,Hpb4Sayep_3Ccd-35ww1hw,3.0,0,0,0,1,3,1,3,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,1,2,2,0,21,9,1,0,2,0,1,1,0,0,2,0,2,8,2,0,0,2,0,0,1,0,1,0,1,0,2,2,1,2,0,1,2,3,0,0,2,0,1
332,HuJL373IQ-rrTPKMpa6iww,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,I26PLVBABlTcUJ8pq08p_g,3.5,2,0,3,0,0,1,3,2,0,2,4,0,1,0,0,1,0,2,2,0,0,1,2,0,1,3,18,22,0,0,1,1,0,3,0,1,1,1,8,2,1,1,0,1,0,1,1,2,0,2,2,0,5,0,1,2,0,1,0,1,0,1,8,0,0
334,I4q_mNQTKVX_EKbVAh8pdQ,3.0,0,2,0,0,1,1,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,13,3,0,1,0,0,0,0,0,2,3,4,0,2,0,0,0,0,1,5,0,0,1,0,0,1,1,0,4,1,3,0,1,1,0,1,1,0
335,I5KYmFYPr9SEllG9L_qszA,3.5,3,4,0,1,3,5,4,0,0,1,2,5,0,0,0,0,0,4,0,2,0,0,2,1,0,0,23,20,0,0,1,2,0,5,0,0,2,1,6,1,1,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,2,2,1,0,0,0,2,0,1
336,I9X0wHeZF42h8M-kJjT0og,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,IBGrQ6YUywBp1Hqu9c1LZQ,4.0,4,5,2,13,16,20,8,4,0,18,16,5,2,1,6,4,0,19,7,0,9,24,4,8,11,10,146,174,7,0,9,11,7,11,6,5,11,10,24,20,0,2,1,11,0,3,2,12,8,13,3,3,4,10,3,11,3,3,4,12,17,3,28,8,2
338,IKA-wA459qPdRh7Bgl90ow,3.5,2,6,2,18,4,11,10,1,4,24,10,3,1,3,13,2,0,23,5,0,9,8,5,3,11,4,137,121,16,1,16,8,1,9,2,0,8,16,26,3,3,2,2,13,0,4,4,3,4,14,9,0,4,12,2,9,1,3,4,6,23,5,20,4,2
339,IPpz3dROk6PBhiYM-DEISw,3.5,0,0,0,4,2,3,1,1,0,4,0,2,4,0,7,3,0,0,1,1,2,3,0,1,4,0,21,24,3,0,3,0,1,2,0,2,1,4,6,0,0,0,3,1,0,0,1,2,3,2,1,2,5,3,0,4,0,1,1,0,1,0,5,0,0
340,IYreMhkT6e02tsbw-Dex5Q,3.5,0,0,1,2,2,0,5,2,6,5,2,0,2,0,2,0,0,9,1,0,9,2,2,1,1,1,13,24,0,0,5,0,0,2,2,0,11,1,13,8,0,0,0,3,0,1,0,2,3,2,0,0,6,4,0,1,0,0,0,3,1,1,8,0,0
341,IcHVYlgNGR-Zz8fnceiJ6g,4.0,0,1,0,0,0,6,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,36,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,1,1,1,1,0,0,3,0,3,2,1,0,0,1,0,1,1,0
342,Idow0ymZ7ptpoeVPwzqOPQ,3.0,2,1,2,0,0,0,1,0,0,4,1,0,1,0,1,0,0,2,2,0,0,0,0,1,2,0,12,9,1,0,2,0,1,0,0,0,0,0,4,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,3,1,1,0,0
343,IlkzevKMF1hGYEbrd04J5A,3.5,0,0,0,7,3,6,5,8,0,3,4,2,0,2,2,4,0,12,0,0,1,7,3,5,0,1,69,33,1,1,3,5,2,2,0,0,3,7,9,3,1,2,0,3,0,5,0,2,1,6,2,0,1,1,2,18,2,2,1,6,5,1,13,0,1
344,In8gjAPQ1eE2F2OMY0H9ow,3.5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,4,1,0,0,1,0,0,1,0,9,3,1,1,2,1,0,3,1,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,2,0,0,0,4,0,0,2,0,0,1,0,0,0
345,IrkBeajv3BQFYwJC9i0e1g,3.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
346,Iv24A0J5eRxZt0G3wigLVQ,3.0,0,0,0,2,6,2,2,4,0,4,2,0,0,0,0,0,0,0,4,0,0,1,5,1,2,4,36,22,3,0,7,1,0,3,1,0,1,1,8,1,3,0,0,3,0,1,0,0,1,1,0,4,9,1,0,1,0,3,2,2,6,0,10,0,0
347,Iwoc2I0iWMhkmISUeDHYew,4.0,0,1,0,1,2,3,1,0,0,6,2,2,2,0,4,0,0,4,2,0,0,1,0,0,1,1,29,12,1,0,2,4,2,0,0,1,0,1,13,0,1,0,0,4,0,0,5,0,2,4,0,0,0,0,0,0,1,2,3,2,3,2,5,5,0
348,J0xYZYdV1HvGn-wrOg757g,3.5,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,1,6,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,2,1,1,0,0
349,J37k6bYs-ZSzncLYv6DugQ,3.0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
350,J5JzAUd2wzyArZ-qHT0A4A,3.5,1,3,1,11,8,13,4,2,7,10,11,1,1,1,4,2,0,17,8,0,7,1,7,1,9,4,63,49,2,0,13,6,2,1,1,1,5,11,23,13,7,0,0,8,0,1,7,1,2,9,1,1,6,11,0,2,1,2,0,6,3,0,16,4,1
351,JDwlbJSSb68vS6VSySokPA,4.5,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,1,1,0,4,0,0,2,1,0,4,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0
352,JFkY8zMcD_HLGcFTlxiV2Q,3.0,0,3,1,4,17,13,5,0,0,7,7,3,3,1,3,0,0,11,5,3,1,2,1,0,2,5,84,67,1,0,0,2,2,0,1,0,2,0,14,7,3,2,0,3,0,1,2,2,6,8,1,0,5,1,0,9,1,8,5,4,2,1,17,1,2
353,JIsmQruOdOi3PuGTaHUqKg,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
354,JLbgvGM4FXh9zNP4O5ZWjQ,4.0,20,27,18,377,27,164,50,22,28,265,106,56,9,19,63,46,0,407,71,10,149,118,44,3,41,76,784,1011,53,4,113,111,33,53,20,26,73,46,197,70,28,21,9,212,0,26,19,29,51,162,15,20,52,81,9,93,26,29,55,76,150,41,250,104,13
355,JMahS85NWAXQuyGLx3UlQQ,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,JNaun-m2tSwNjnr7EiFTLg,3.0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
357,JPW2qpwVg7vS3EvWkGS4rg,4.0,4,14,5,48,10,30,6,11,2,33,24,13,6,4,10,2,0,106,19,1,34,31,6,4,33,14,206,185,2,0,28,8,13,10,7,4,14,9,42,20,7,2,0,18,0,4,12,3,24,31,0,6,13,15,0,14,3,13,17,26,22,1,43,29,3
358,JS8zqTShTYXHvpsWYTaQ6A,4.0,1,0,0,18,6,8,1,2,1,14,8,9,7,2,1,0,0,18,5,1,4,9,1,1,5,1,104,91,7,0,4,5,7,4,2,1,4,4,26,6,10,0,0,10,0,9,1,2,10,9,6,3,8,1,0,12,1,0,31,10,11,2,18,1,4
359,JVJ9v-gFH68m6hA1NyQmbg,2.5,2,3,0,0,7,2,4,1,0,5,18,3,0,0,0,1,0,1,7,2,0,3,2,0,2,0,32,12,1,0,5,0,0,4,5,1,2,1,10,3,2,0,1,3,0,0,1,0,10,1,0,4,6,3,0,3,3,1,2,2,3,2,5,3,3
360,JYSghx6tAyMM6ArdnSxx0g,4.0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,JacuuWTDI4EU5-t7G6OIFw,3.0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,4,1,0,3,1,2,1,1,2,5,3,1,0,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,1,1,1,0,1,2,0,0,0,3,0,0,0,0,0,1,0,0
