,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
320,Eg4FCWK8MEbqSGoPbWMuaQ,2.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
321,EkrQy-HGatKn-2PTssaJ9g,4.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,2,0,0,3,0,2,0,0,0,1,0,0,0,0,0
322,El6Bum4I-0VWJRgzbtscJQ,3.0,0,0,0,3,1,0,2,2,0,2,1,0,2,1,0,0,0,0,2,1,0,1,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
323,Eq49yASGm5OLM0HMh3nZEw,3.5,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Eu_zPTrNVAXkpdSxf7CJ2w,4.5,0,0,1,0,0,3,0,0,0,7,1,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,3,13,0,0,2,1,0,0,0,0,0,1,2,0,2,1,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
325,EzISn_Ke-SSqziUE6zPK4Q,4.5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
326,F-X6fPKAPSoMShHXznxJfw,3.5,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
327,F44RugAixD4yauHlTGXGug,3.5,3,5,6,11,12,9,11,3,0,11,7,11,6,1,1,0,0,22,4,0,3,12,3,0,12,7,103,87,17,0,11,17,2,7,4,5,0,6,22,16,6,2,3,5,0,2,1,6,11,10,3,1,7,5,11,17,2,4,2,8,10,2,13,5,3
328,F54qeTNrCm4gjUur48Dw4Q,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,F5xKTQB4lFfwtUNDeaqEgQ,3.0,2,0,0,2,0,2,5,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,1,17,10,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
330,F6c3D1o9Z4Tl6cDorb3WgA,3.5,0,1,0,5,1,3,3,0,0,2,3,1,6,0,0,2,0,5,0,1,1,5,1,1,15,0,42,19,4,0,0,5,1,2,0,0,6,4,6,2,3,1,1,5,0,0,2,0,11,0,0,0,1,4,2,5,0,3,1,8,12,1,8,1,3
331,F8C6rgTCNcJNzXqKU6K9SA,4.0,1,0,1,2,0,2,0,4,1,9,3,0,0,0,0,0,0,3,0,0,0,1,0,0,8,0,14,8,3,0,2,2,0,2,0,1,2,0,1,0,1,0,1,4,0,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1
332,F8p7jBnOJIcclFL8AEVt0g,3.5,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
333,FE135tFrIhxrtAkf6-A1Rw,4.0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,9,0,0,0,1,2,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0,2,1,0
334,FI1JaVkuiZdb23Ds-mpBeg,4.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,FIIIQplC7gkEW2kyRGSFxg,3.0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
336,FIxZW5OjfBotUouYzyYSjw,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,FKQUxOfW_W5R4OTut4G1Vw,4.0,1,0,2,8,1,1,2,0,0,8,4,1,2,1,0,0,0,7,0,0,1,0,0,0,9,4,20,21,0,0,0,0,6,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,2,3,0,0,1,3,0,4,3,0,0,2,2,0,5,4,1
338,FLmAxYnkZtWybuOmxVgyQA,4.5,0,2,0,4,1,2,0,2,0,3,1,0,2,0,0,0,0,11,0,0,0,5,0,0,2,0,15,10,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,1,4,0,0,4,0,0
339,FLy12rk1O6hpxuYzov9m-A,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340,FWT5bnR1gTJK77tKL3qyJQ,4.5,0,0,1,2,0,1,1,0,0,6,0,0,0,1,0,0,0,2,0,0,1,7,0,2,0,0,7,12,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0
341,FXSmA6oWEvylen1QnVZlAA,4.0,4,4,1,12,2,4,6,9,0,27,10,5,4,2,3,7,0,29,3,3,7,14,4,0,3,0,71,56,2,0,4,4,6,4,2,5,6,0,11,9,3,3,0,11,0,3,2,0,22,5,5,1,5,5,1,3,2,4,4,8,5,2,9,19,2
342,Fa2gj48WwaEPuKW_Lj9MwQ,3.0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,FdAFfmeqaaY-1463SyTwGQ,3.0,1,1,2,0,2,9,5,8,0,3,4,2,1,0,1,0,0,9,0,6,0,3,10,0,2,0,44,16,1,0,1,1,3,2,0,3,2,3,8,10,5,3,0,11,0,0,2,1,7,2,3,0,2,9,0,12,0,1,0,2,0,0,1,1,0
344,FnZZzxaiW3j78AlAJ4OnFg,4.0,0,2,2,3,2,3,2,0,1,16,6,1,1,0,0,0,0,12,1,4,2,2,1,2,5,0,31,25,1,0,3,5,2,1,1,3,1,5,9,2,2,1,0,4,0,0,0,2,12,9,1,2,0,5,0,7,1,1,2,2,1,3,8,3,2
345,FsDogwXYckKUgs5VUoPbJw,3.5,0,2,0,2,1,0,0,0,0,4,1,6,0,0,0,0,12,5,0,0,5,1,2,0,9,2,23,16,0,0,0,5,0,0,1,5,4,0,7,0,1,1,0,5,0,2,0,0,2,2,0,3,0,0,0,1,0,1,2,0,0,0,4,6,0
346,G4tqFGRrwqQt7P_MTrhYBw,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,G83Zm-rTz9MZqDk1n8QyuA,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
348,G9LyIc5LgBNM_zF8BJMhNg,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
349,GD0XvS6HlCuDjtCDWiLkVQ,3.0,0,4,1,0,0,2,4,0,0,2,3,0,1,0,0,0,0,2,5,0,0,3,2,3,3,4,22,34,0,2,0,3,3,1,0,0,2,0,9,1,2,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,6,0,1
350,GDWZh4LMDiUXHcZV3XJRww,3.0,2,5,2,2,3,1,3,1,0,6,10,6,2,0,0,0,2,5,2,1,1,1,0,2,8,0,31,13,0,0,3,3,3,1,1,2,1,6,1,3,5,5,3,6,0,5,1,1,4,4,4,1,1,2,1,7,0,0,2,3,4,0,7,2,5
351,GDf1SI_SnW93_lJN__egrQ,3.5,1,0,0,0,0,0,1,0,0,3,0,1,6,0,0,1,0,3,2,0,0,1,0,0,2,0,14,9,0,0,0,0,0,1,2,1,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,2,0,0,2,7,0,0,0,0,0
352,GE4ayzlAHlTJEYnRAojZyA,4.0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,8,6,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7,0,1,0,2,0,0,0,0,0,2,0,0,0,2,0,0
353,GEs1MLY7IbEupJjytdKyqQ,2.5,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
354,GGEeGKUez_pGqYXtk-sKvQ,4.0,0,1,0,25,5,16,5,2,0,48,22,7,11,4,6,5,0,29,5,14,8,25,7,6,27,2,149,126,8,1,4,14,4,11,9,1,16,7,21,11,0,8,4,19,0,2,4,6,43,16,6,1,6,11,0,10,0,4,17,5,13,5,27,10,0
355,GK6oAgFonv2p3CiBKmMknQ,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,GPoF-Bubt3r289NpTGAcsw,4.5,0,0,0,2,0,2,1,0,0,3,1,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,9,4,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,6,0,0,0,0,1,0,3,0,0,0,1,1,6,0,0,0,2,0,0,2,0
357,GYuRMJZfWMg4SZD5RfOSzw,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
358,GaP5KfdlDuNasKgTNR8Saw,2.0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
359,GdkLXpf4M5iVLUICs1Do6w,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,GgjzC6Ki7i4i_RG8pPVZnw,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
361,GiKgsenJg25-2qBGxsg_hw,4.0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
362,GkYPYQC_H_gKWsalG7dk8A,2.5,0,0,0,0,1,0,3,6,0,0,5,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,8,0,0,0,4,0,1,2,1,0,2,0,10,0,1,0,0,2,0,0,3,0,0,0,2,0,1,0,2,0,1,1,1,2,3,0,3,0,0
363,Gl1jrbGS941SJ-UOxKYg6A,4.5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,3,0,0,0,0
364,GlU3S2Dek9ITkpj9FZQ51g,3.5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365,Gm2JaFiMaNDP3RsYociz9w,3.5,0,0,0,1,3,0,1,1,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
366,GpwuGxGPzB3NHq7bxZnGbA,3.5,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
367,GtkxSYxyM6XqcChFuzMjxw,3.5,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,10,0,0,0,2,0,3,2,0,8,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
368,GvCblda5MdYBqNFBUlHuyg,3.5,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
369,GwcWB_uDN6ppuk_V8x7iww,4.0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370,HDMoo6OIY4qIIKWfvbYK_A,2.5,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,2,1,10,3,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,1,0,1,0,3,0,0
371,HFr3uQI9h8sTTvGn3xk5Zg,3.5,1,0,0,1,0,1,3,0,0,9,2,0,2,0,0,0,0,7,1,0,1,5,1,1,2,0,24,11,0,1,0,1,1,1,0,0,5,0,3,2,2,0,1,2,0,2,0,0,2,0,6,0,1,0,0,3,2,0,1,0,2,1,3,3,0
372,HFvgLWAIoVFUdD7PaMu5wQ,2.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
373,HGBmtJ-eiLok7sVZUBbIYg,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,HGPZSKWtDYGmPaVzsgKceA,4.0,3,3,1,11,3,10,9,0,0,6,3,6,1,3,9,3,0,17,3,1,4,6,4,3,6,9,53,36,2,1,3,5,6,6,6,4,4,5,17,9,1,0,0,9,0,4,4,1,7,2,1,1,4,6,1,3,7,4,7,12,5,2,16,2,0
375,HJ5XgFiNjz4arYS3n27_jA,3.5,1,0,0,2,1,1,1,3,0,1,4,1,1,0,3,0,0,6,1,0,0,0,0,4,2,1,22,20,2,2,1,0,1,0,0,0,0,2,5,4,0,1,0,1,0,0,0,1,2,4,4,0,1,5,0,0,0,0,3,2,2,0,4,1,0
376,HKzPwCmhz8sLDVCFQzmqUw,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,HNbX93hyrua2p6LO4IwdHA,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378,HPX1pRtWInt_UVtfld-zsQ,4.0,0,0,0,4,0,2,1,2,0,3,2,0,1,0,2,0,0,20,1,0,1,8,0,0,11,0,20,20,0,0,5,5,1,1,0,0,0,2,10,2,3,1,0,10,0,0,1,1,1,3,1,0,1,7,1,4,3,2,6,4,1,0,0,3,0
379,HWVCdxCYicHA7plfXr-vMg,3.0,0,1,1,2,4,2,1,0,0,4,1,0,3,0,0,0,0,6,4,0,0,4,0,0,0,0,24,12,0,0,0,0,1,2,3,2,7,3,8,4,3,0,2,0,0,0,4,0,4,1,0,0,0,1,0,1,0,0,1,4,7,2,4,0,2
380,HXBBI_M10pAtSVATIVATYQ,4.5,0,0,0,9,1,1,0,1,0,1,2,0,3,0,1,0,1,10,0,0,0,2,2,1,10,0,4,7,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
381,HfOQdfvijWVWMFgMIhVuBA,4.0,1,1,4,11,2,19,2,6,0,24,3,4,1,0,0,0,0,22,5,0,5,8,0,0,5,0,31,34,0,0,9,3,5,8,1,0,6,6,8,0,0,0,2,8,0,0,1,0,4,6,3,4,5,9,4,0,4,4,0,4,11,0,8,5,2
382,Hi9Mq6SkJRU9E0YzPAl7PQ,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0
383,HiHUTSxpyKhQqLFti3Xnzw,3.5,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,2,0,0
384,HmFmaoQ1LrjvNZJSy-R7Iw,4.5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
385,HmI9nhgOkrXlUr6KZGZZew,3.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,5,0,0,2,1,1
386,Hqnb4hwfrreszzvlzNjadA,3.5,0,0,2,0,0,2,1,6,0,4,0,0,3,0,1,0,0,1,0,0,0,3,0,0,3,0,14,9,0,0,0,3,0,1,1,2,3,0,1,3,0,1,0,2,0,0,0,0,2,2,0,0,1,2,0,0,0,1,1,2,0,1,3,1,3
387,HtmxkN4srLQu2zIa-4-7_w,4.0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,HyDn1Kvyzke3YNgFUBAvog,3.5,1,0,0,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,4,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
389,HyvavSam_sME5Q3O3aR2Bg,4.0,1,0,0,2,0,1,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,HzOYnyPrh24YONMUecuzlg,3.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0
391,I-D4qEtJJ4okSLrLKxMMRw,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0
392,I1EqjI8A49yqyJ8eU4tICw,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,I5z8NAbY-fajI7YWvGU8jQ,3.0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,7,5,1,0,2,0,1,0,0,0,1,0,2,2,3,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
394,I94IGseS7WnW2ChK0x9BZg,4.5,0,0,0,2,0,6,2,2,2,2,1,0,0,0,0,0,0,5,1,1,3,4,0,0,13,0,10,25,1,0,3,0,3,1,0,0,0,1,5,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,2,2,0
395,I9Hzni6j2MJlBLXPtg-cCQ,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
396,I9Rw9CSZPNKvIYG0gOHOjw,3.5,0,3,0,12,2,5,6,1,2,33,9,5,1,0,5,0,0,12,5,2,15,18,6,0,4,0,51,47,3,5,19,2,2,3,3,3,6,10,26,2,1,3,2,5,0,5,1,2,3,14,7,31,3,7,0,1,0,1,3,1,5,7,17,7,1
397,I9Xn958b-l07iPpDrdOWeQ,3.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,IKCVtAEzYNDENgGdb9WW5w,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,IL3qkg22Zb0s8B9aJYle9w,4.0,0,1,0,5,1,4,0,0,0,12,3,0,6,4,1,0,0,13,1,6,8,5,0,0,5,0,39,37,2,1,1,3,2,1,0,0,7,3,17,6,0,2,0,8,0,0,0,0,2,4,1,1,7,7,0,10,0,0,0,0,1,0,3,2,0
400,IMU524Ze7yHf8gc7R-SYUA,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,IQFA3bvUnC-uEWHJFaxFHA,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,IWf4-jLcIUxSNbVKcU_-xw,3.5,0,0,0,2,0,1,1,2,0,2,5,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
403,IZ611uJBaWPAf-q0R37Nmw,4.0,0,0,0,0,0,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
404,IbbvDkXJIPBYhe7ZioYPCg,4.5,0,2,0,0,0,3,0,0,0,6,1,0,0,0,0,0,2,9,0,0,0,1,0,0,5,0,5,2,0,0,2,0,1,2,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0
405,Id4FhgQyoU5H7tb_qipP0w,4.0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,2,1,0,1,0,23,7,0,1,2,0,0,1,0,0,1,3,1,0,0,1,0,1,0,0,0,0,5,3,0,0,0,2,2,0,1,1,0,4,1,0,1,1,0
406,IdHIcxCFq84evujUVNcB5w,3.5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
