,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
85,7GvOhqdl1EeSnvWQ0NH9mQ,4.0,0,2,0,11,3,2,8,0,1,13,3,3,1,0,2,0,0,31,5,1,5,4,2,0,5,0,45,45,1,0,4,3,0,6,0,2,7,3,13,3,1,0,0,15,0,2,0,4,4,10,2,0,0,4,1,4,0,0,0,8,6,1,7,4,0
86,7LkgfuhLVeQZ4qHHq86JKQ,3.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,3,0,0,1,0,0
87,7LlND5b0bjWylNBNQ-oZMA,2.5,0,0,0,2,0,0,2,0,1,0,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,6,4,0,1,0,2,0,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,0,1,2,0,0
88,7U73RqIg6JA0WThxWUV3uA,4.0,0,2,0,13,6,9,1,1,4,21,11,5,8,3,0,2,0,27,4,1,9,29,8,3,15,1,84,80,8,0,9,5,2,12,0,0,5,5,39,7,4,0,1,6,0,4,0,0,6,24,4,0,2,9,2,8,50,6,13,9,10,1,16,11,0
89,7aZf5c1UNotq4MabBXMZLA,3.5,3,9,3,9,5,5,18,4,0,22,15,5,1,1,0,1,0,37,9,1,2,19,2,2,4,7,77,49,3,0,4,6,6,4,2,4,3,3,14,8,2,2,1,10,0,1,1,3,10,16,1,3,11,3,7,18,93,4,5,13,4,0,17,4,2
90,7mU3l5VjH1IxsXcxBxUblg,3.5,5,3,1,25,7,20,10,0,0,24,22,8,7,2,3,4,0,52,13,0,11,20,4,52,31,10,169,120,15,0,10,8,2,8,3,4,7,3,28,12,12,3,1,13,0,0,9,4,26,12,1,3,10,9,2,32,8,4,9,18,14,17,20,8,1
91,7rLoG6F6kJYE_gPppl8_5A,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7rO0ET3aQLT_NtFutyZC1w,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
93,7rqpu7hwyFTEBZOZoNv7iA,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7ummB6k1hmUgljgrzevM2w,4.0,4,0,0,5,0,0,1,1,0,9,4,0,6,0,0,0,0,10,2,0,0,4,0,2,20,0,56,35,4,0,7,0,6,1,1,1,0,3,4,1,0,0,1,2,0,0,0,3,6,9,1,2,3,0,3,2,2,0,1,3,3,2,4,1,0
95,7wMB3wMbOp0gq3l6nHfOaA,3.5,6,6,2,12,5,10,10,7,1,11,15,11,12,4,4,2,0,40,12,1,2,15,2,0,8,1,121,84,7,2,7,13,8,8,4,2,5,6,31,10,5,0,0,18,0,1,9,5,32,14,2,4,2,18,14,1,23,3,7,12,11,7,12,12,3
96,80zlpfsStM8emhxzHi2kXA,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
97,8Jub_J2ILU0xYYnsgcd7UQ,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,6,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,2,0,0
98,8L8QlR4XJeAblTKCqoDP0A,4.0,0,2,1,11,0,8,4,1,0,8,8,1,1,1,2,0,0,21,4,1,3,14,1,1,14,0,45,21,3,0,3,6,2,2,4,3,1,6,7,4,2,1,0,6,0,3,0,1,16,2,0,1,1,5,2,4,38,2,1,11,13,0,7,2,3
99,8LUKD_9rkJoUIIuT9uiDbA,4.0,3,1,0,2,0,2,2,0,0,16,6,0,11,0,0,0,0,24,1,2,12,13,3,0,15,5,82,41,1,1,4,4,5,4,1,1,0,1,28,4,1,1,0,6,0,1,8,3,8,9,3,1,1,5,1,11,14,2,5,3,2,2,14,3,0
100,8MSzI-4KJHpGBLiILkrtVg,3.5,1,4,0,10,7,8,2,0,1,6,12,4,1,1,0,1,0,12,2,0,2,11,1,0,4,5,59,60,2,1,4,4,7,1,1,3,1,6,10,12,2,0,0,5,0,2,2,0,5,4,0,0,1,1,1,11,8,0,5,7,7,1,10,5,0
101,8aykSzSqGPYUpMQbO2DPdA,3.5,1,3,4,4,1,2,6,1,2,24,7,1,2,2,1,0,0,27,3,0,3,14,2,1,18,0,42,28,0,0,2,0,3,1,1,4,2,5,8,1,1,0,1,0,0,1,2,0,3,2,1,0,3,6,2,14,23,1,6,10,0,4,10,0,2
102,8dAmtiVtZjiRTmDq9QAW5w,4.5,0,0,0,10,0,0,2,0,1,5,0,1,0,0,0,0,0,15,0,0,2,3,0,1,2,5,22,8,0,0,2,1,3,1,0,0,1,0,4,0,0,0,0,0,0,1,1,0,4,3,4,0,0,7,0,0,2,1,0,2,1,1,5,2,0
103,8edTRAKWTzd0B_sfb8ekeQ,4.0,0,0,0,13,0,6,2,0,2,4,2,5,3,1,0,1,0,15,4,3,6,7,5,4,28,2,32,30,4,0,5,0,3,5,1,0,1,0,15,2,3,1,0,7,0,4,1,1,5,9,1,2,2,5,0,8,0,1,0,5,2,3,7,2,1
104,8fKTbPc5OTcahMAuJD9E1A,5.0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
105,8iVd6gMWKGGU9SL55B4vjg,4.5,2,2,1,16,10,15,7,2,0,45,2,3,5,1,0,2,0,31,5,1,4,9,2,3,35,0,65,63,6,6,6,11,7,2,3,0,1,0,8,3,0,0,0,7,0,0,1,5,13,11,2,2,2,13,5,7,10,1,0,7,10,0,10,12,0
106,8vzMRsSIjkdjwq3u190ohw,4.0,0,0,0,2,1,2,3,0,1,3,6,2,0,2,0,0,0,4,0,0,1,6,1,0,0,0,16,11,1,0,2,4,0,4,2,1,0,0,7,2,0,4,0,5,0,0,0,2,7,3,0,0,0,6,0,3,9,0,0,4,4,3,4,2,0
107,92KZBnzEki_70Dh_IB_Vkg,4.5,0,3,0,4,0,0,0,0,1,7,0,1,0,0,0,0,0,7,0,0,1,0,2,0,5,0,9,8,0,0,2,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,8,0,1,4,0,0,1,0,3,1,2,0
108,9ScF7Bl_XXKBMjawtuBvNQ,3.0,0,2,0,0,2,2,0,0,0,4,0,6,0,0,0,0,0,4,2,0,1,0,1,0,1,0,21,3,1,1,1,1,2,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,1,1,0,1,2,5,0,0,4,1,0
109,9TO5Tl9SeFV-yldR2eZeBg,3.5,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,9VU91bqavqmmi3gstjemzA,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9X3XAKb51B4meUDC_NFnsA,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
112,9coZa838egYONxSdTe-wUg,3.5,0,0,0,0,3,1,0,0,0,2,1,0,0,0,1,0,0,4,0,1,0,0,1,0,3,1,10,7,0,0,0,0,1,0,0,0,3,0,3,1,2,0,0,3,0,0,1,0,0,1,0,0,3,1,0,0,9,1,1,4,0,0,4,0,0
113,9gNko6cFCMZbvy1zhJ7-Xg,4.0,0,2,1,4,0,1,3,0,4,8,5,2,0,0,0,0,0,12,1,3,1,5,0,2,18,1,26,15,1,0,8,1,2,1,1,1,2,3,3,2,1,0,1,4,0,1,0,0,0,5,1,1,1,24,3,2,6,1,0,2,4,4,7,0,1
114,9nTF596jDvBBia2EXXiOOg,3.0,4,3,1,1,6,3,14,0,0,15,12,1,2,2,5,0,0,7,7,0,0,5,2,2,2,1,46,12,0,0,7,1,2,7,0,0,2,3,6,2,3,0,3,1,0,0,1,1,3,5,11,0,2,10,3,6,2,4,2,1,3,1,7,2,2
115,9rqcx3TaIo6Tkacr81JlYw,3.5,2,0,1,15,3,12,11,2,0,28,8,2,4,1,8,0,0,21,5,1,3,15,0,5,25,7,79,59,10,2,10,3,7,6,2,0,10,7,19,6,5,0,0,8,0,2,6,1,8,10,0,1,8,5,0,2,8,2,4,5,6,1,11,3,0
116,9vaCqmQ56EtUyj6PV8_D8A,4.0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,1,1,1,0,0,0
117,9wm8Q1W_0_7Ka_AWBK5c7Q,4.0,1,0,0,2,0,0,1,0,1,3,2,2,3,0,0,0,0,9,1,0,5,0,0,2,1,1,25,17,0,0,1,1,1,1,0,0,0,3,13,0,2,1,0,1,0,6,0,1,6,3,0,0,3,1,1,5,0,0,0,4,1,2,6,0,0
118,9xjAQ9VlK6e46xy_iLzXqg,4.0,1,3,0,22,3,4,3,1,3,10,5,4,2,3,0,1,0,42,1,0,7,1,1,1,11,4,44,37,2,1,1,2,4,3,1,2,1,4,18,1,1,1,0,8,0,1,0,3,0,6,0,0,5,6,2,2,2,1,7,9,3,5,9,3,0
119,A4kCvILTgfr_2cG0_yGNiw,3.5,3,0,4,13,7,8,16,2,2,8,15,3,4,0,3,1,1,18,9,0,3,7,8,5,1,1,69,36,3,0,19,3,3,7,0,4,6,4,25,5,2,1,1,6,0,3,2,5,3,7,0,1,9,8,2,4,35,5,15,10,8,1,8,13,0
120,A5Xd85djipsW546Bq6qIYA,4.0,2,1,0,12,1,2,3,0,0,11,3,2,5,0,0,0,0,19,3,1,1,5,0,0,9,0,41,28,4,1,4,2,2,4,1,1,1,0,9,4,0,1,0,16,0,0,2,6,12,3,0,1,0,0,0,5,4,1,2,1,2,1,5,5,0
121,A96UMn--KouLcMO6DUi8Ng,5.0,0,0,0,4,0,3,0,0,0,4,0,0,4,0,1,0,0,7,0,0,2,3,0,0,9,0,14,17,1,0,0,2,0,1,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,3,6,3,0
122,AB6xAAxRRVS8tJgbW1aphw,3.5,0,0,0,1,1,0,4,0,0,2,3,1,5,0,0,0,0,1,0,0,3,3,0,0,6,1,19,8,1,0,1,0,1,4,0,0,1,1,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,4,0
123,AETFbBXiVIWQwlmDu-Sflw,4.5,0,0,1,2,0,2,1,0,1,1,5,0,7,0,1,0,0,12,0,1,0,0,0,0,10,4,11,16,2,0,6,0,1,2,0,3,0,2,7,0,0,1,0,1,0,0,1,0,8,3,2,0,0,1,0,0,5,3,0,0,13,0,4,3,0
124,ATnRWnNk5iwwIbwS8VmuKg,3.5,0,0,0,4,0,1,1,1,0,6,2,0,0,1,0,2,0,3,0,0,3,1,0,0,5,4,30,14,0,0,0,3,0,4,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,1,0,5,1,2,6,5,0
125,AYr2URtjoQ8Toh8_Jr4G6A,2.5,4,4,1,0,7,2,2,1,0,9,10,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,26,8,0,0,1,3,3,0,4,0,1,2,7,6,2,0,1,1,0,1,1,0,6,0,0,1,1,3,0,4,0,3,2,0,1,0,2,2,0
126,AZ_iSVHQdBiCTnMolLTg3Q,2.0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
127,Ac-DbrST8bF9Cpge5D9_Cg,4.0,6,2,1,15,3,11,2,2,0,29,12,2,12,0,3,2,0,27,4,1,7,26,0,2,47,0,60,49,4,0,4,7,5,12,0,5,2,9,21,12,1,4,0,12,0,1,4,2,8,6,1,1,0,9,1,9,12,2,6,4,10,0,10,7,4
128,Aes4MuZLnFqglFJNMZxRbw,4.5,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,9,0,0,3,2,0,0,1,0,7,8,0,0,0,2,2,1,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,4,1,0,2,2,0,0,5,1,0
129,AidPnJXRWRgIG-Bt95rGdQ,4.0,0,1,1,9,0,7,1,0,0,8,4,1,3,1,0,0,0,21,1,0,5,0,0,0,18,0,32,31,2,0,5,2,1,2,2,0,0,0,11,4,0,0,0,2,0,0,1,0,2,6,0,0,5,5,0,5,2,2,3,6,3,1,6,1,0
130,AmzQP_w8CvL36HSz7T_LRA,4.0,3,2,0,9,2,3,2,0,3,17,6,3,5,4,0,0,0,16,4,1,4,8,1,0,25,0,54,39,1,1,9,1,1,3,2,1,3,6,16,7,1,0,0,7,0,0,2,0,4,10,9,1,4,1,0,7,7,0,7,5,2,2,8,5,2
131,AspFf1d9sRaUloPJAHMqAg,3.5,6,5,0,1,4,5,4,0,1,19,13,8,6,1,1,0,0,13,10,0,2,11,3,4,22,2,65,38,1,0,5,0,2,6,2,3,3,1,15,4,13,2,2,4,0,1,0,4,1,5,6,2,3,8,1,7,24,2,3,14,7,5,13,6,0
132,AyH8VVj9CvGRCoCVsk-N5g,3.5,1,1,0,6,5,2,2,1,0,5,0,1,2,3,0,0,0,9,5,0,3,1,2,0,5,4,30,21,0,0,6,1,0,0,1,1,2,1,8,2,0,0,0,1,0,1,0,0,0,4,2,0,3,3,0,4,0,1,0,0,1,0,5,1,2
133,B0FOnsE8Lnxp0NwSC2rkUg,3.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,3,0,9,3,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,1,0,1,2,1,3,2,0
134,BGGR5ekPK6YqMRHgYNJGsw,3.0,6,0,0,2,0,9,6,1,0,10,4,2,1,1,1,0,0,3,3,0,1,2,0,0,3,3,55,22,2,0,2,0,2,3,2,0,1,5,13,0,4,3,0,1,0,1,0,0,0,4,1,4,4,5,0,13,5,0,0,5,3,0,4,2,0
135,BHmWj2gagqO0_UHMvgOydw,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,BIqsItY0vyOshMpJ0I4cPg,4.0,6,2,1,8,18,4,8,1,0,21,9,6,3,0,1,5,0,16,5,0,4,20,9,0,11,6,81,50,7,1,8,5,4,6,3,9,9,5,19,3,5,0,0,9,0,5,7,3,14,21,5,1,0,7,10,20,82,7,10,13,6,1,13,2,3
137,BNeS_hZfmdQWsqewj-LuDA,4.0,1,0,0,2,1,5,0,1,0,10,4,2,5,0,0,0,0,9,1,0,3,2,1,2,4,1,31,23,1,0,1,4,1,0,3,0,1,6,8,4,1,0,0,4,0,0,3,2,3,8,0,0,0,1,2,6,14,4,3,3,1,1,4,0,1
138,BV9R4SI7Ng2JV4nQk0WMwg,3.5,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
139,BY1_pf7FHUycHOwYEenDlQ,4.0,0,0,2,0,1,0,4,0,0,11,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,28,17,0,0,2,1,0,1,1,2,0,0,4,2,0,0,0,0,0,1,2,1,3,1,0,2,0,0,0,3,1,4,1,1,3,0,1,0,0
140,Bj8SEo-9tkOjXIYSub3Wag,4.0,5,1,0,14,8,1,3,0,0,21,3,4,4,2,0,0,0,23,4,0,4,21,0,1,20,0,74,49,2,0,5,1,5,1,3,0,1,8,22,3,0,0,0,10,0,5,2,4,6,8,2,3,8,9,0,11,45,1,4,12,2,0,7,2,0
141,Bj8SZok_fBDxzHYE4Z_0kA,3.5,0,3,1,4,4,2,1,0,0,4,5,0,0,1,0,0,0,5,1,0,0,4,0,1,2,0,23,2,0,0,2,0,0,2,0,0,1,2,1,1,1,0,1,5,0,1,4,0,1,3,1,0,0,6,0,3,4,0,7,4,0,0,5,0,2
142,BpU9-wcOWyKcVtkvnfRazA,2.0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,BrORoLCE5zVY6ekUb6omNA,3.5,0,2,1,7,0,9,1,0,0,8,9,3,2,3,1,0,0,11,7,3,1,7,0,2,3,0,37,12,4,0,4,5,1,3,3,1,0,3,13,3,4,2,0,6,0,1,2,1,3,12,3,0,3,5,0,2,4,2,4,3,1,1,5,0,3
144,BsLyCu_lkEdkG42qmvZlnQ,3.5,2,3,4,13,13,2,13,1,2,10,19,0,0,2,2,3,0,46,5,2,10,7,11,1,25,7,106,93,17,1,16,3,9,9,1,8,8,10,53,10,5,3,1,14,0,3,1,3,8,17,2,7,18,12,0,19,16,4,13,12,8,2,21,1,3
145,C4HVXYYyiBeSUnrpnEZz5g,3.0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8,6,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,2,0,0
146,CERdu01pl1cGUyjjJcIFPQ,4.0,1,2,1,16,1,5,4,1,1,24,8,3,2,0,3,0,0,29,0,1,13,18,0,0,16,0,56,58,6,0,1,0,2,1,2,2,3,2,25,2,5,1,0,11,0,0,2,2,13,6,0,2,1,23,6,5,13,1,7,4,1,0,5,0,0
147,CLSRz9E-HmQRDwV2_smoDA,3.5,0,0,0,8,2,3,0,0,2,11,8,2,0,2,3,0,0,6,4,0,1,4,0,2,7,4,33,35,2,0,2,1,3,2,2,1,3,1,5,8,5,1,1,3,0,1,3,0,2,5,2,1,2,3,0,2,7,0,0,3,7,0,11,1,0
148,CUUcLheYIxjO643azprFxA,3.5,0,3,0,3,3,2,2,0,0,7,2,2,4,0,0,3,0,6,3,0,1,1,1,0,5,0,33,15,0,0,2,1,0,1,1,0,0,4,10,3,2,0,0,3,0,0,4,2,3,9,3,0,1,1,2,1,3,1,0,0,3,3,3,1,0
149,Cgdzp6-2ehmMAks-ZrI3Lg,3.5,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,2,0,1,2,0,3,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1
150,Chr3YCuvt2mD-BHgqeo-OA,4.0,0,1,4,25,0,11,4,0,0,15,9,2,3,1,1,1,0,33,1,0,2,17,3,0,9,1,75,59,2,2,5,7,4,2,2,1,2,1,15,3,6,3,0,14,0,2,2,5,28,16,1,5,16,3,1,13,28,4,6,7,2,6,18,7,2
151,D2nfOrnJ2OBlX_428sKyMg,3.0,2,2,2,6,1,3,7,4,0,4,11,5,3,2,0,2,0,4,2,0,0,2,1,2,4,1,36,43,0,0,3,2,2,1,2,6,1,2,11,3,7,1,0,3,0,0,1,0,18,2,2,2,3,7,2,3,4,0,2,3,3,2,4,1,0
152,DId2r0a4C2ixCbuLApxx8g,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,DPT4j7kxjLt332YMwFLkww,3.0,1,6,1,1,7,8,4,6,0,9,13,3,2,3,2,0,0,14,5,1,0,5,5,3,5,4,24,40,5,1,3,1,1,0,4,0,7,3,7,2,4,0,1,5,0,3,2,2,1,1,3,0,4,4,0,8,7,1,1,11,3,4,3,2,0
154,DQmEQkOhR4AwifvRPKqz_g,4.5,0,0,0,2,0,3,3,0,0,5,3,2,3,0,0,1,2,11,0,0,0,10,0,0,19,0,9,23,2,0,3,0,2,0,1,2,1,1,5,0,0,0,0,0,0,0,0,0,9,3,3,0,0,6,0,1,6,1,2,9,2,0,6,2,0
155,DXP3MbE8srQITLlAuS45aQ,4.0,0,2,0,4,1,1,3,2,0,7,5,0,0,0,0,1,0,7,2,0,2,7,0,0,1,0,29,7,0,0,6,5,4,3,2,1,0,1,2,3,2,1,0,7,0,0,3,1,0,5,1,4,0,1,0,6,18,2,3,7,4,0,8,4,0
156,D_pwairtGGR0V_w2xx5XeA,4.5,0,1,1,17,0,8,7,1,9,15,6,2,7,0,0,0,0,49,1,3,15,6,1,2,14,1,72,121,1,0,12,5,4,7,0,3,2,0,28,3,4,0,0,13,0,1,4,1,1,16,1,1,2,4,1,9,1,0,1,11,2,3,20,8,2
157,Dw7I9LJgp2tH1QScYCuhbw,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,10,3,3,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,3,1,0,2,0,0,2,0,0
158,DwmAsemahJywywhuqv5J1Q,4.0,2,1,1,4,0,7,2,0,0,15,3,1,0,0,1,4,0,19,7,1,4,6,1,0,8,3,47,38,0,1,8,6,1,6,2,2,3,2,8,3,2,0,0,2,0,0,3,4,14,14,1,1,2,6,0,13,48,2,4,7,1,0,11,4,2
159,E7uNwsJLwcK7C3-5KPEhbQ,4.5,0,0,0,3,1,1,0,0,0,2,4,0,0,0,0,0,0,4,0,0,1,1,0,1,9,0,9,21,0,0,1,0,1,0,0,2,0,1,0,1,1,0,0,4,0,0,0,0,5,3,0,0,0,0,1,0,0,1,0,1,4,1,2,1,0
160,ECtQU_nN7OX1xnz1gujGcQ,4.0,0,0,0,4,4,6,1,0,0,14,1,1,2,1,0,0,0,23,2,1,5,4,0,1,5,3,38,34,2,0,2,0,3,2,1,1,1,1,7,1,0,0,0,4,0,1,5,3,3,8,0,2,1,6,0,2,2,4,2,3,2,0,4,6,0
161,EDg6FM7MYcNMoqrSoWXUUw,4.5,0,1,2,23,0,8,1,2,0,12,8,1,0,1,1,1,0,9,0,1,6,4,0,0,4,3,18,20,2,0,1,0,7,2,1,0,2,2,9,1,0,0,0,2,0,1,0,1,5,1,1,0,1,3,3,5,5,0,7,5,6,0,3,5,0
162,EEAtafGPtPhwERoM3onXuw,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,EHKzu5r2NEz5Zq2R84J4ow,4.0,4,1,1,12,4,7,8,6,1,33,4,1,5,0,0,2,0,17,4,1,6,14,2,3,25,4,56,57,1,0,3,2,9,5,1,1,1,4,18,11,0,0,0,2,0,2,1,0,6,6,3,0,2,10,2,16,7,2,2,6,6,3,14,0,1
164,EXF-imcOSptiuzlirPjljA,4.5,1,0,0,17,0,1,2,1,4,11,5,0,5,1,2,0,0,24,1,0,5,6,0,1,23,2,34,29,1,0,2,1,1,1,0,0,2,3,11,2,1,0,0,6,0,5,0,2,3,3,1,0,4,4,2,7,14,0,2,5,8,3,12,1,0
165,EZ9Uf-lSRtj1fvdMQlrwAw,3.5,2,4,1,20,10,12,7,3,4,40,35,6,1,0,2,1,0,32,8,2,7,39,5,2,10,1,102,99,2,2,14,5,8,7,5,1,4,2,29,15,11,4,0,12,0,1,4,2,14,26,5,0,3,15,0,18,63,5,17,13,3,4,14,5,2
166,EaJefde5yMAMKmQ_P3Kr9w,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,EbxaQO95C7PUNTmokE70XA,5.0,0,0,1,10,1,2,0,0,0,8,2,1,2,0,0,0,0,13,0,0,5,5,0,0,12,0,4,6,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,3,0,0,1,1,2,4,0,1,0,0,0,5,4,0,2,3,2,0,3,0,0
168,Ef9crW61OYp2UJ0ysi3nEw,3.0,1,1,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0
169,EhlOUjd2dh52SV_XfoORSA,3.5,1,0,0,10,2,1,1,0,3,7,2,0,4,0,0,0,0,13,0,0,1,12,2,1,3,1,37,15,1,0,2,2,2,3,2,1,0,3,7,3,0,1,0,4,0,0,2,0,4,6,0,0,0,1,0,4,4,1,1,12,7,1,7,4,0
170,ErGfEO3dZB37kxYjTZUXAA,3.0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,1,1,0
171,F0-xC1-8aVxF-VdAcdouhA,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0
