,Unnamed: 0,AcceptsInsurance,AgesAllowed,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
640,640,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,7yZyfWTmhd5_OmZfM3wjEg,2.5
651,651,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,87rslhpXfVcJXN1_DiUQ9A,4
653,653,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,TRUE,1,FALSE,FALSE,TRUE,Na,Na,no,88RpvqqXf6TYnkcBHIXlUw,3
659,659,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,2,Na,Na,TRUE,Na,Na,Na,8DFecBZD_b4CAVhFLBp9hw,4.5
662,662,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,loud,Na,FALSE,casual,TRUE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,8IetU93EqoUGRVNOt0Q2iA,3
667,667,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,8LUM4M_OzTDg_XWn5fiR8A,3
670,670,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,TRUE,Na,FALSE,Na,TRUE,Na,Na,free,8OfsvJM-TXtybas25dcGUw,2
672,672,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,Na,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,8RSfnwNKjaGz1VsALAGRrw,2.5
673,673,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,loud,Na,FALSE,casual,FALSE,FALSE,2,FALSE,Na,TRUE,Na,Na,no,8SCLMB-jS-avkTRDeVKeqg,3
675,675,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,loud,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,8VFjKdMN1pJR7Ze3joXIHA,4
679,679,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,Na,8c2ObImjXJ9pW0hUccL35A,3.5
684,684,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,8fPOEvYRloya7xp5HzSLig,3
687,687,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,TRUE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,8j_EeEC9dJgiG_2odE2zUA,3
691,691,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,FALSE,TRUE,2,FALSE,TRUE,TRUE,Na,Na,no,8mcg3eCoh69WqaKKZZF98w,3
693,693,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,8mx_TpMhpFLdQi_K5aPdOg,2
694,694,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,FALSE,FALSE,Na,Na,Na,Na,8n13xwvvcuZUylr-y3eNMg,2.5
698,698,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,TRUE,casual,Na,Na,1,FALSE,Na,Na,Na,Na,Na,8ptBNZne8pV6X01pQBnpkQ,4.5
700,700,Na,Na,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,loud,Na,FALSE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,no,8t8pZI5SAlYhd6UEIkAcSg,4
701,701,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,2,Na,Na,TRUE,Na,Na,free,8vqAiSXLuBcQc38pbfE0Xw,4
705,705,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,FALSE,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,TRUE,Na,TRUE,free,9-Z4rNkQr_j5w-AOkdJQ4Q,3.5
712,712,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,TRUE,Na,Na,Na,94VxE6XLTrXmz4yXWEJbAg,3.5
713,713,Na,Na,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,quiet,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,94kQ2TM8Wn85jbmTeG2fbQ,3.5
719,719,Na,Na,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,loud,Na,FALSE,casual,TRUE,TRUE,1,FALSE,FALSE,TRUE,Na,Na,free,9GA2gmLV4NX2oJkuz6fdcA,3
723,723,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,9Lu2VvdAPswV-RRiQFfXXQ,2
729,729,Na,Na,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,TRUE,TRUE,2,FALSE,Na,TRUE,Na,Na,free,9R5HJYxWadtirp3Lv9Di9g,3.5
738,738,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,9Yo5Fl8wstZlxBnD0G-uHg,3
741,741,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,TRUE,FALSE,1,FALSE,Na,TRUE,Na,Na,Na,9_1N2SoNoS3DGV9V-4kndw,4
745,745,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,FALSE,1,FALSE,FALSE,TRUE,Na,Na,no,9cgrssqswYBSpvBAKc1-nQ,2.5
747,747,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,9cuklQaqN2d3WA0Ef6jECg,3
748,748,Na,Na,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,TRUE,2,FALSE,Na,FALSE,Na,Na,Na,9d2wp4ddmkFSnUWjLv0mTQ,3.5
749,749,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,TRUE,FALSE,2,TRUE,Na,TRUE,Na,Na,no,9dnFUsbz_wAI3sz4Gb50JQ,3
753,753,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,9h8ufGEG_kUf_H3Lq81veQ,3
754,754,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,FALSE,FALSE,Na,Na,Na,TRUE,Na,Na,Na,9hLtBpykEKo008PqE7S2dg,3.5
755,755,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,Na,9j3Lcsbng3Zx3f069S3d1A,2
756,756,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,9mYjIQ-9DKMuR8kM5M2gtw,4
758,758,Na,Na,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,9p4oekUddRG-ZDxUzYCEGw,3
759,759,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,TRUE,Na,Na,Na,9pEc_DHC4AEEiPlhG-ftkg,3
760,760,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,9q2pK0s1-3xUZKbTzVcGGw,3.5
761,761,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,9qPEpiKhl0V_RIbYziwJ_g,2
763,763,Na,Na,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,FALSE,2,FALSE,FALSE,TRUE,Na,Na,no,9sUIgzBxFuGEAObwEEwlHw,4
765,765,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,2,Na,Na,TRUE,Na,Na,Na,9toyHY_tXx4eenp8Oxmmsg,3
771,771,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,FALSE,TRUE,Na,Na,Na,9xweM3L_Wva9wOctUeABeA,2.5
775,775,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,2,Na,Na,TRUE,Na,Na,free,A-OvzL1cssAoFQ-TMRUpBQ,4
781,781,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,A73Dp0lo9s_Ci9NFDqbhqw,3
782,782,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,FALSE,2,FALSE,Na,TRUE,Na,Na,free,A89Re1NzGXBNuAk6CZ1rwQ,4
787,787,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,casual,FALSE,TRUE,1,FALSE,FALSE,TRUE,Na,Na,Na,ACv-E8CeuStwaRamy3cCrQ,2.5
792,792,Na,Na,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,TRUE,FALSE,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,average,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,AIbCGVTv_oPE3S957E47Lg,3.5
795,795,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,AMGe9WK6bxiEkTYNj_cx0w,3.5
797,797,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,AR9Lf9MIsBqc52qlyKIpcg,2
798,798,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,1,Na,Na,TRUE,Na,TRUE,free,AS-YQevyV8_5ue5u040APw,4
